xflr5 v6.57

 Calculated polar for: NACA 2412

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
 -15.000  -0.5223   0.17952   0.17320   0.0043  1.0000  0.0716  -1.2506   0.0000   0.0000   0.0000   0.2426
 -14.750  -0.5287   0.17955   0.17325   0.0006  1.0000  0.0735  -1.3317   0.0000   0.0000   0.0000   0.2360
 -14.500  -0.5298   0.17739   0.17112  -0.0023  1.0000  0.0742  -1.3875   0.0000   0.0000   0.0000   0.2309
 -14.250  -0.5289   0.17405   0.16780  -0.0047  1.0000  0.0745  -1.4317   0.0000   0.0000   0.0000   0.2266
 -14.000  -0.5261   0.17000   0.16375  -0.0067  1.0000  0.0748  -1.4684   0.0000   0.0000   0.0000   0.2230
 -13.750  -0.5237   0.16557   0.15934  -0.0086  1.0000  0.0749  -1.5117   0.0000   0.0000   0.0000   0.2194
 -13.500  -0.5221   0.16083   0.15461  -0.0107  1.0000  0.0751  -1.5674   0.0000   0.0000   0.0000   0.2157
 -13.250  -0.4926   0.15107   0.14487  -0.0046  1.0000  0.0868  -1.4054   0.0000   0.0000   0.0000   0.2266
 -13.000  -0.4962   0.15446   0.14829  -0.0086  1.0000  0.0977  -1.4598   0.0000   0.0000   0.0000   0.2192
 -12.750  -0.4954   0.15605   0.14991  -0.0109  1.0000  0.0998  -1.4755   0.0000   0.0000   0.0000   0.2150
 -12.500  -0.4999   0.15077   0.14472  -0.0133  1.0000  0.1006  -1.5235   0.0000   0.0000   0.0000   0.2108
 -12.250  -0.4904   0.13717   0.13110  -0.0108  1.0000  0.1092  -1.4360   0.0000   0.0000   0.0000   0.2153
 -12.000  -0.4700   0.13451   0.12844  -0.0091  1.0000  0.1149  -1.2767   0.0000   0.0000   0.0000   0.2180
 -11.750  -0.4557   0.13296   0.12691  -0.0082  1.0000  0.1272  -1.1455   0.0000   0.0000   0.0000   0.2197
 -11.500  -0.4537   0.13096   0.12493  -0.0094  1.0000  0.1366  -1.1200   0.0000   0.0000   0.0000   0.2172
 -11.250  -0.4602   0.13040   0.12441  -0.0123  1.0000  0.1439  -1.1617   0.0000   0.0000   0.0000   0.2119
 -11.000  -0.4668   0.13191   0.12596  -0.0157  1.0000  0.1480  -1.2039   0.0000   0.0000   0.0000   0.2056
 -10.750  -0.4656   0.13014   0.12424  -0.0175  1.0000  0.1490  -1.2208   0.0000   0.0000   0.0000   0.2020
 -10.500  -0.4640   0.12726   0.12138  -0.0192  1.0000  0.1493  -1.2379   0.0000   0.0000   0.0000   0.1987
 -10.250  -0.4629   0.12405   0.11820  -0.0208  1.0000  0.1496  -1.2565   0.0000   0.0000   0.0000   0.1954
 -10.000  -0.4621   0.12057   0.11475  -0.0225  1.0000  0.1498  -1.2769   0.0000   0.0000   0.0000   0.1920
  -9.750  -0.4619   0.11686   0.11108  -0.0243  1.0000  0.1500  -1.2996   0.0000   0.0000   0.0000   0.1884
  -9.500  -0.4629   0.11298   0.10724  -0.0262  1.0000  0.1501  -1.3258   0.0000   0.0000   0.0000   0.1849
  -9.250  -0.4694   0.09855   0.09289  -0.0252  1.0000  0.1572  -1.3646   0.0000   0.0000   0.0000   0.1877
  -9.000  -0.4579   0.09517   0.08954  -0.0245  1.0000  0.1593  -1.3361   0.0000   0.0000   0.0000   0.1880
  -8.750  -0.4496   0.09200   0.08640  -0.0242  1.0000  0.1613  -1.3186   0.0000   0.0000   0.0000   0.1879
  -8.500  -0.4441   0.08887   0.08330  -0.0242  1.0000  0.1633  -1.3104   0.0000   0.0000   0.0000   0.1875
  -8.250  -0.4415   0.08570   0.08018  -0.0244  1.0000  0.1653  -1.3111   0.0000   0.0000   0.0000   0.1871
  -8.000  -0.4431   0.08248   0.07702  -0.0247  1.0000  0.1671  -1.3227   0.0000   0.0000   0.0000   0.1870
  -7.750  -0.4505   0.07918   0.07380  -0.0249  1.0000  0.1685  -1.3469   0.0000   0.0000   0.0000   0.1880
  -7.500  -0.4655   0.07573   0.07044  -0.0250  1.0000  0.1694  -1.3869   0.0000   0.0000   0.0000   0.1901
  -7.250  -0.4832   0.07124   0.06601  -0.0262  1.0000  0.1686  -1.4504   0.0000   0.0000   0.0000   0.1900
  -7.000  -0.5685   0.04898   0.04260  -0.0334  1.0000  0.0932  -2.1434   0.0000   0.0000   0.0000   0.1852
  -6.750  -0.5735   0.04393   0.03722  -0.0314  1.0000  0.0901  -2.2090   0.0000   0.0000   0.0000   0.1891
  -6.500  -0.5717   0.03931   0.03219  -0.0296  1.0000  0.0872  -2.2648   0.0000   0.0000   0.0000   0.1921
  -6.250  -0.5639   0.03520   0.02759  -0.0280  1.0000  0.0847  -2.3085   0.0000   0.0000   0.0000   0.1943
  -6.000  -0.5505   0.03194   0.02386  -0.0266  1.0000  0.0831  -2.3260   0.0000   0.0000   0.0000   0.1956
  -5.750  -0.5334   0.02943   0.02099  -0.0255  1.0000  0.0822  -2.3183   0.0000   0.0000   0.0000   0.1963
  -5.500  -0.5141   0.02745   0.01871  -0.0245  1.0000  0.0820  -2.2935   0.0000   0.0000   0.0000   0.1965
  -5.250  -0.4934   0.02583   0.01686  -0.0237  1.0000  0.0824  -2.2570   0.0000   0.0000   0.0000   0.1962
  -5.000  -0.4717   0.02448   0.01536  -0.0229  1.0000  0.0835  -2.2127   0.0000   0.0000   0.0000   0.1956
  -4.750  -0.4492   0.02335   0.01412  -0.0224  1.0000  0.0856  -2.1638   0.0000   0.0000   0.0000   0.1945
  -4.500  -0.4263   0.02238   0.01308  -0.0218  1.0000  0.0892  -2.1153   0.0000   0.0000   0.0000   0.1932
  -4.250  -0.4032   0.02157   0.01219  -0.0213  1.0000  0.0953  -2.0730   0.0000   0.0000   0.0000   0.1917
  -4.000  -0.3776   0.01943   0.01017  -0.0209  1.0000  0.1412  -2.1210   0.0000   0.0000   0.0000   0.1890
  -3.750  -0.3550   0.01868   0.00964  -0.0207  1.0000  0.1948  -2.0700   0.0000   0.0000   0.0000   0.1862
  -3.500  -0.3333   0.01823   0.00950  -0.0205  1.0000  0.2315  -1.9845   0.0000   0.0000   0.0000   0.1831
  -3.250  -0.3124   0.01799   0.00947  -0.0202  1.0000  0.2659  -1.8939   0.0000   0.0000   0.0000   0.1800
  -3.000  -0.2895   0.01794   0.00952  -0.0203  0.9992  0.2983  -1.7970   0.0000   0.0000   0.0000   0.1748
  -2.750  -0.2523   0.01748   0.00952  -0.0229  0.9933  0.3741  -1.6737   0.0000   0.0000   0.0000   0.1539
  -2.500  -0.2144   0.01720   0.00968  -0.0255  0.9847  0.4608  -1.5467   0.0000   0.0000   0.0000   0.1253
  -2.250  -0.1752   0.01689   0.00995  -0.0279  0.9742  0.5786  -1.4179   0.0000   0.0000   0.0000   0.0845
  -2.000  -0.1334   0.01672   0.01024  -0.0302  0.9635  0.7030  -1.2870   0.0000   0.0000   0.0000   0.0171
  -1.750  -0.0900   0.01684   0.01070  -0.0319  0.9548  0.8217  -1.1549   0.0000   0.0000   0.0000  -0.1141
  -1.500  -0.0378   0.01725   0.01119  -0.0357  0.9486  0.9188  -1.0109   0.0000   0.0000   0.0000  -0.7110
  -1.250   0.0500   0.01738   0.01121  -0.0473  0.9477  0.9890  -0.8111   0.0000   0.0000   0.0000   1.2059
  -1.000   0.0848   0.01715   0.01086  -0.0498  0.9339  1.0000  -0.7109   0.0000   0.0000   0.0000   0.8417
  -0.750   0.1240   0.01705   0.01064  -0.0529  0.9205  1.0000  -0.6057   0.0000   0.0000   0.0000   0.6786
  -0.500   0.1761   0.01695   0.01045  -0.0582  0.9116  1.0000  -0.4985   0.0000   0.0000   0.0000   0.5810
  -0.250   0.2333   0.01681   0.01025  -0.0642  0.9045  1.0000  -0.5382   0.0000   0.0000   0.0000   0.5252
   0.000   0.2579   0.01688   0.01027  -0.0641  0.8923  1.0000  -0.5593   0.0000   0.0000   0.0000   0.4979
   0.250   0.2630   0.01703   0.01037  -0.0602  0.8715  1.0000  -0.5702   0.0000   0.0000   0.0000   0.4780
   0.500   0.2919   0.01701   0.01036  -0.0606  0.8539  1.0000  -0.5987   0.0000   0.0000   0.0000   0.4563
   0.750   0.3313   0.01680   0.01009  -0.0626  0.8386  1.0000  -0.6349   0.0000   0.0000   0.0000   0.4374
   1.000   0.3737   0.01649   0.00972  -0.0648  0.8238  1.0000  -0.6738   0.0000   0.0000   0.0000   0.4218
   1.250   0.4154   0.01672   0.00988  -0.0673  0.8033  1.0000  -0.7115   0.0000   0.0000   0.0000   0.4103
   1.500   0.4314   0.01694   0.01006  -0.0653  0.7908  1.0000  -0.7362   0.0000   0.0000   0.0000   0.3993
   1.750   0.4504   0.01695   0.01004  -0.0636  0.7756  1.0000  -0.7793   0.0000   0.0000   0.0000   0.3888
   2.000   0.4757   0.01684   0.00990  -0.0627  0.7585  1.0000  -0.8648   0.0000   0.0000   0.0000   0.3793
   2.250   0.5050   0.01664   0.00965  -0.0624  0.7425  1.0000  -0.9592   0.0000   0.0000   0.0000   0.3709
   2.500   0.5370   0.01646   0.00940  -0.0626  0.7270  1.0000  -1.0608   0.0000   0.0000   0.0000   0.3635
   2.750   0.5682   0.01697   0.00982  -0.0631  0.7017  1.0000  -1.1614   0.0000   0.0000   0.0000   0.3579
   3.000   0.5884   0.01705   0.00990  -0.0616  0.6913  1.0000  -1.2452   0.0000   0.0000   0.0000   0.3512
   3.250   0.6096   0.01714   0.01000  -0.0602  0.6775  1.0000  -1.3323   0.0000   0.0000   0.0000   0.3451
   3.500   0.6334   0.01722   0.01008  -0.0592  0.6611  1.0000  -1.4259   0.0000   0.0000   0.0000   0.3396
   3.750   0.6599   0.01712   0.00994  -0.0583  0.6434  1.0000  -1.5275   0.0000   0.0000   0.0000   0.3343
   4.000   0.6897   0.01702   0.00969  -0.0578  0.6218  1.0000  -1.6386   0.0000   0.0000   0.0000   0.3295
   4.250   0.7143   0.01763   0.01023  -0.0572  0.5965  1.0000  -1.7381   0.0000   0.0000   0.0000   0.3255
   4.500   0.7359   0.01750   0.01012  -0.0556  0.5826  1.0000  -1.8362   0.0000   0.0000   0.0000   0.3208
   4.750   0.7590   0.01730   0.00988  -0.0541  0.5604  1.0000  -1.9402   0.0000   0.0000   0.0000   0.3162
   5.000   0.7843   0.01702   0.00934  -0.0526  0.5299  1.0000  -2.0529   0.0000   0.0000   0.0000   0.3117
   5.250   0.8084   0.01730   0.00940  -0.0515  0.4955  1.0000  -2.1610   0.0000   0.0000   0.0000   0.3081
   5.500   0.8286   0.01725   0.00941  -0.0499  0.4762  1.0000  -2.2623   0.0000   0.0000   0.0000   0.3044
   5.750   0.8507   0.01742   0.00957  -0.0487  0.4532  1.0000  -2.3665   0.0000   0.0000   0.0000   0.3011
   6.000   0.8719   0.01769   0.00957  -0.0472  0.4221  1.0000  -2.4706   0.0000   0.0000   0.0000   0.2977
   6.250   0.8935   0.01810   0.00990  -0.0460  0.3938  1.0000  -2.5733   0.0000   0.0000   0.0000   0.2948
   6.500   0.9142   0.01832   0.01020  -0.0447  0.3686  1.0000  -2.6738   0.0000   0.0000   0.0000   0.2919
   6.750   0.9313   0.01880   0.01034  -0.0427  0.3214  1.0000  -2.7648   0.0000   0.0000   0.0000   0.2885
   7.000   0.9433   0.01962   0.01076  -0.0401  0.2604  1.0000  -2.8363   0.0000   0.0000   0.0000   0.2848
   7.250   0.9389   0.02203   0.01211  -0.0354  0.1453  1.0000  -2.8267   0.0000   0.0000   0.0000   0.2797
   7.500   0.9391   0.02494   0.01466  -0.0308  0.0985  1.0000  -2.7505   0.0000   0.0000   0.0000   0.2745
   7.750   0.9568   0.02612   0.01593  -0.0292  0.0926  1.0000  -2.7935   0.0000   0.0000   0.0000   0.2718
   8.000   0.9754   0.02743   0.01729  -0.0277  0.0886  1.0000  -2.8441   0.0000   0.0000   0.0000   0.2695
   8.250   0.9948   0.02883   0.01874  -0.0265  0.0859  1.0000  -2.8997   0.0000   0.0000   0.0000   0.2674
