8.000,0.8968,0.01283,0.00687,-0.0032,0.0170,1.0000,-6.1611,0.0000,0.0000,0.0000,0.2469
8.250,0.9186,0.01313,0.00724,-0.0021,0.0156,1.0000,-6.5611,0.0000,0.0000,0.0000,0.2453
8.500,0.9389,0.01360,0.00765,-0.0008,0.0107,1.0000,-6.9420,0.0000,0.0000,0.0000,0.2436
8.750,0.9584,0.01418,0.00826,0.0007,0.0076,1.0000,-7.2958,0.0000,0.0000,0.0000,0.2417
9.000,0.9760,0.01500,0.00912,0.0026,0.0053,1.0000,-7.6002,0.0000,0.0000,0.0000,0.2395
9.250,0.9928,0.01593,0.01020,0.0046,0.0042,1.0000,-7.8814,0.0000,0.0000,0.0000,0.2373
9.500,1.0134,0.01636,0.01068,0.0058,0.0040,1.0000,-8.2978,0.0000,0.0000,0.0000,0.2359
9.750,1.0323,0.01700,0.01141,0.0073,0.0037,1.0000,-8.6656,0.0000,0.0000,0.0000,0.2342
10.000,1.0493,0.01785,0.01240,0.0091,0.0034,1.0000,-8.9902,0.0000,0.0000,0.0000,0.2323
10.250,1.0648,0.01887,0.01358,0.0111,0.0032,1.0000,-9.2905,0.0000,0.0000,0.0000,0.2302
10.500,1.0787,0.02003,0.01492,0.0133,0.0031,1.0000,-9.5738,0.0000,0.0000,0.0000,0.2280
10.750,1.0908,0.02135,0.01643,0.0157,0.0030,1.0000,-9.8370,0.0000,0.0000,0.0000,0.2257
11.000,1.1002,0.02291,0.01824,0.0183,0.0029,1.0000,-10.0534,0.0000,0.0000,0.0000,0.2231
11.250,1.1073,0.02462,0.02019,0.0211,0.0029,1.0000,-10.2566,0.0000,0.0000,0.0000,0.2204
11.500,1.1110,0.02655,0.02236,0.0241,0.0029,1.0000,-10.4230,0.0000,0.0000,0.0000,0.2174
11.750,1.1106,0.02869,0.02476,0.0275,0.0029,1.0000,-10.5454,0.0000,0.0000,0.0000,0.2141
12.000,1.1032,0.03086,0.02716,0.0316,0.0029,1.0000,-10.6140,0.0000,0.0000,0.0000,0.2098
12.250,1.0909,0.03318,0.02969,0.0358,0.0029,1.0000,-10.6439,0.0000,0.0000,0.0000,0.2054
12.500,1.0764,0.03602,0.03275,0.0385,0.0029,1.0000,-10.6375,0.0000,0.0000,0.0000,0.2020
