-11.000,-0.6055,0.13170,0.12421,0.0188,1.0000,0.2734,-1.8023,0.0000,0.0000,0.0000,0.2740
-10.750,-0.6346,0.13284,0.12550,0.0163,1.0000,0.2777,-1.9022,0.0000,0.0000,0.0000,0.2691
-10.500,-0.5891,0.12330,0.11580,0.0190,1.0000,0.2967,-1.7695,0.0000,0.0000,0.0000,0.2755
-10.250,-0.6313,0.12658,0.11928,0.0170,1.0000,0.3077,-1.8966,0.0000,0.0000,0.0000,0.2708
-10.000,-0.5967,0.11694,0.10953,0.0177,1.0000,0.3147,-1.8052,0.0000,0.0000,0.0000,0.2734
-9.750,-0.5797,0.11259,0.10512,0.0181,1.0000,0.3247,-1.7474,0.0000,0.0000,0.0000,0.2752
-9.250,-0.5948,0.10704,0.09971,0.0171,1.0000,0.3446,-1.7918,0.0000,0.0000,0.0000,0.2733
-9.000,-0.5786,0.10279,0.09541,0.0172,1.0000,0.3510,-1.7355,0.0000,0.0000,0.0000,0.2744
-8.750,-0.5781,0.09990,0.09255,0.0168,1.0000,0.3568,-1.7310,0.0000,0.0000,0.0000,0.2738
-8.500,-0.5874,0.09811,0.09083,0.0160,1.0000,0.3624,-1.7585,0.0000,0.0000,0.0000,0.2724
-8.250,-0.7301,0.06869,0.06169,-0.0156,1.0000,0.1654,-2.9281,0.0000,0.0000,0.0000,0.2236
-8.000,-0.7356,0.06289,0.05574,-0.0158,1.0000,0.1600,-2.9942,0.0000,0.0000,0.0000,0.2237
-7.750,-0.7470,0.05669,0.04918,-0.0156,1.0000,0.1541,-3.1147,0.0000,0.0000,0.0000,0.2242
-7.500,-0.7585,0.05103,0.04273,-0.0142,1.0000,0.1487,-3.2649,0.0000,0.0000,0.0000,0.2264
-7.250,-0.7505,0.04687,0.03814,-0.0125,1.0000,0.1487,-3.2535,0.0000,0.0000,0.0000,0.2284
-7.000,-0.7383,0.04311,0.03407,-0.0110,1.0000,0.1507,-3.1940,0.0000,0.0000,0.0000,0.2304
-6.750,-0.7219,0.04026,0.03104,-0.0095,1.0000,0.1557,-3.0849,0.0000,0.0000,0.0000,0.2323
-6.500,-0.7069,0.03818,0.02846,-0.0076,1.0000,0.1659,-2.9681,0.0000,0.0000,0.0000,0.2347
-6.250,-0.6913,0.03550,0.02525,-0.0057,1.0000,0.1716,-2.8836,0.0000,0.0000,0.0000,0.2373
-6.000,-0.6706,0.03264,0.02230,-0.0046,1.0000,0.1778,-2.7486,0.0000,0.0000,0.0000,0.2389
-5.750,-0.6490,0.03054,0.01995,-0.0032,1.0000,0.1866,-2.6116,0.0000,0.0000,0.0000,0.2409
-5.500,-0.6264,0.02848,0.01752,-0.0019,1.0000,0.1977,-2.4768,0.0000,0.0000,0.0000,0.2429
-5.250,-0.6052,0.02701,0.01610,-0.0006,1.0000,0.2187,-2.3100,0.0000,0.0000,0.0000,0.2452
-5.000,-0.5817,0.02521,0.01442,0.0006,1.0000,0.2423,-2.1495,0.0000,0.0000,0.0000,0.2472
