-11.000,-0.5634,0.13522,0.12539,0.0318,1.0000,0.4564,-1.6007,0.0000,0.0000,0.0000,0.2989
-10.750,-0.5532,0.13253,0.12266,0.0324,1.0000,0.4817,-1.5696,0.0000,0.0000,0.0000,0.3012
-10.500,-0.5880,0.14062,0.13091,0.0356,1.0000,0.4965,-1.6392,0.0000,0.0000,0.0000,0.3036
-10.250,-0.5405,0.12471,0.11486,0.0328,1.0000,0.5188,-1.5293,0.0000,0.0000,0.0000,0.3036
-10.000,-0.5230,0.12004,0.11011,0.0323,1.0000,0.5353,-1.4794,0.0000,0.0000,0.0000,0.3046
-9.750,-0.5439,0.12408,0.11424,0.0355,1.0000,0.5593,-1.5122,0.0000,0.0000,0.0000,0.3086
-9.500,-0.5840,0.13170,0.12211,0.0401,1.0000,0.5660,-1.5917,0.0000,0.0000,0.0000,0.3125
-9.250,-0.5356,0.11444,0.10464,0.0349,1.0000,0.5733,-1.4822,0.0000,0.0000,0.0000,0.3087
-9.000,-0.5190,0.10850,0.09864,0.0332,1.0000,0.5770,-1.4364,0.0000,0.0000,0.0000,0.3077
-8.750,-0.5182,0.10519,0.09535,0.0328,1.0000,0.5763,-1.4297,0.0000,0.0000,0.0000,0.3072
-8.250,-0.6387,0.08680,0.07759,0.0042,1.0000,0.2865,-2.1671,0.0000,0.0000,0.0000,0.2518
-8.000,-0.6610,0.08064,0.07153,-0.0001,1.0000,0.2714,-2.3076,0.0000,0.0000,0.0000,0.2453
-7.750,-0.6712,0.07465,0.06557,-0.0025,1.0000,0.2626,-2.3839,0.0000,0.0000,0.0000,0.2419
-7.500,-0.7142,0.06765,0.05836,-0.0073,1.0000,0.2488,-2.6480,0.0000,0.0000,0.0000,0.2356
-7.250,-0.7105,0.06246,0.05303,-0.0074,1.0000,0.2469,-2.6502,0.0000,0.0000,0.0000,0.2354
-7.000,-0.7079,0.05758,0.04791,-0.0073,1.0000,0.2459,-2.6578,0.0000,0.0000,0.0000,0.2356
-6.750,-0.7033,0.05299,0.04299,-0.0069,1.0000,0.2464,-2.6562,0.0000,0.0000,0.0000,0.2361
-6.500,-0.6963,0.04881,0.03834,-0.0062,1.0000,0.2484,-2.6427,0.0000,0.0000,0.0000,0.2370
-6.250,-0.6819,0.04506,0.03444,-0.0050,1.0000,0.2555,-2.5633,0.0000,0.0000,0.0000,0.2387
-6.000,-0.6653,0.04276,0.03201,-0.0033,1.0000,0.2730,-2.4484,0.0000,0.0000,0.0000,0.2412
